15660.01,5.76
15670.01,5.65
15680.01,5.86
15690.01,5.89
15700.01,5.73
15710.01,5.29
15720.01,5.36
15730.01,5.85
15740.01,5.72
15750.01,6.08
15760.01,5.87
15770.01,5.32
15780.01,5.38
15790.01,5.69
15800.01,5.72
15810.01,5.83
15820.01,5.92
15830.01,5.77
15840.01,5.50
15850.01,5.51
15860.01,5.35
15870.01,5.17
15880.01,5.52
15890.01,5.38
15900.01,5.24
15910.01,4.91
15920.01,5.52
15930.01,5.28
15940.01,5.40
15950.01,5.47
15960.01,5.55
15970.01,5.60
15980.01,5.70
15990.01,5.53
16000.01,5.31
16010.01,5.31
16020.01,5.56
16030.01,5.26
16040.01,5.53
16050.01,5.46
16060.01,5.43
16070.01,5.77
16080.01,5.77
16090.01,5.64
16100.01,5.69
16110.01,5.98
16120.01,5.48
16130.01,5.19
16140.01,5.76
16150.01,5.69
16160.01,6.15
16170.01,5.74
16180.01,5.54
16190.01,5.73
16200.02,5.41
16210.01,5.68
16220.01,5.83
16230.01,6.27
16240.01,5.77
16250.01,5.81
16260.00,5.94
16270.01,5.96
16280.01,5.84
16290.01,6.06
16300.01,5.91
16310.01,5.49
16320.01,5.70
16330.01,5.61
16340.01,5.69
16350.01,5.31
16360.01,5.77
16370.01,5.75
16380.01,6.05
16390.01,5.76
16400.01,5.97
16410.01,5.83
16420.01,5.74
16430.01,5.46
16440.01,5.20
16450.01,5.60
16460.01,5.77
16470.01,5.66
16480.01,6.06
16490.01,6.11
16500.01,6.12
16510.01,5.95
16520.01,5.52
16530.01,5.96
16540.01,5.69
16550.01,5.76
16560.01,5.53
16570.01,5.01
16580.01,5.43
16590.01,5.91
16600.01,6.13
16610.01,5.81
16620.01,5.67
16630.01,5.17
16640.01,5.62
16650.01,5.95
16660.01,5.59
16670.01,5.81
16680.01,5.67
16690.01,5.56
16700.01,5.46
16710.01,6.04
16720.01,6.17
16730.01,5.86
16740.01,6.28
16750.01,6.12
16760.01,6.13
16770.01,5.87
16780.01,6.25
16790.01,5.98
16800.01,6.14
16810.01,5.82
16820.01,6.09
16830.01,6.34
16840.01,5.99
16850.01,5.81
16860.01,6.00
16870.01,5.63
16880.02,5.75
16890.01,5.55
16900.01,5.68
16910.01,6.02
16920.01,6.41
16930.02,5.56
16940.01,5.53
16950.02,5.03
16960.01,5.75
16970.01,6.11
16980.01,5.66
16990.02,5.86
17000.01,5.95
17010.02,6.04
17020.02,5.79
17030.01,5.51
17040.01,5.30
17050.01,5.83
17060.01,5.49
17070.02,5.63
17080.01,5.87
17090.01,5.89
17100.01,5.70
17110.01,6.38
17120.02,5.91
17130.01,5.78
17140.01,5.86
17150.01,5.72
17160.02,5.43
17170.01,6.07
17180.01,6.33
17190.01,6.71
17200.01,6.02
17210.02,5.65
17220.01,5.60
17230.01,5.69
17240.01,6.14
17250.02,5.61
17260.01,5.49
17270.01,5.58
17280.01,5.90
17290.01,5.65
17300.01,5.94
17310.01,5.87
17320.01,5.93
17330.01,5.73
17340.01,5.81
17350.02,5.98
17360.02,6.22
17370.02,6.13
17380.01,6.30
17390.01,6.19
17400.01,5.88
17410.01,5.57
17420.01,6.27
17430.01,5.79
17440.00,6.03
17450.02,6.33
17460.01,6.06
17470.01,5.96
17480.01,5.94
17490.01,5.99
17500.01,6.19
17510.02,5.87
17520.01,5.55
17530.01,6.16
17540.01,6.24
17550.01,6.36
17560.01,5.64
17570.01,5.83
17580.01,5.75
17590.01,5.55
17600.01,5.60
17610.01,5.96
17620.01,5.98
17630.01,5.92
17640.01,5.96
17650.02,5.72
17660.01,5.46
17670.01,6.13
17680.01,5.74
17690.01,5.58
17700.01,5.68
17710.01,5.76
17720.01,5.87
17730.01,5.77
17740.01,5.92
17750.01,5.68
17760.02,5.69
17770.02,5.48
17780.01,5.61
17790.01,5.69
17800.01,5.85
17810.02,5.59
17820.02,5.59
17830.02,5.82
17840.02,5.81
17850.02,5.10
17860.02,5.41
17870.01,5.49
17880.01,5.40
17890.02,5.36
17900.02,5.65
17910.01,5.80
17920.02,5.93
17930.01,5.67
17940.02,5.84
17950.02,6.14
17960.01,6.03
17970.01,5.69
17980.01,5.78
17990.01,5.79
18000.03,5.21
18010.01,5.35
18020.01,5.99
18030.02,5.50
18040.03,5.58
18050.02,5.12
18060.02,5.43
18070.02,5.17
18080.02,5.53
18090.02,5.70
18100.02,5.24
18110.02,5.70
18120.02,5.22
18130.02,5.18
18140.03,5.36
18150.01,5.56
18160.02,5.14
18170.02,5.36
18180.01,5.67
18190.02,5.78
18200.03,5.72
18210.02,5.31
18220.02,5.22
18230.02,4.98
18240.02,5.54
18250.01,5.78
18260.03,5.30
18270.04,5.61
18280.02,5.36
18290.03,5.32
18300.02,5.22
18310.03,5.26
18320.03,4.61
18330.03,4.90
18340.02,4.70
18350.02,5.36
18360.02,5.38
18370.03,5.59
18380.03,5.62
18390.03,5.13
18400.03,5.48
18410.02,5.54
18420.03,5.34
18430.03,5.07
18440.03,4.89
18450.04,4.67
18460.02,4.95
18470.03,5.16
18480.03,4.82
18490.03,4.96
18500.04,5.07
18510.03,4.97
18520.03,5.34
18530.03,5.26
18540.05,4.86
18550.04,5.22
18560.02,5.05
18570.03,5.25
18580.04,4.87
18590.02,5.20
18600.04,5.12
18610.03,5.21
18620.04,4.93
18630.04,4.53
18640.03,4.84
18650.05,4.82
18660.05,4.47
18670.05,4.19
18680.06,4.17
18690.05,4.81
18700.05,5.13
18710.03,5.43
18720.04,4.70
18730.05,4.92
18740.04,4.83
18750.05,4.44
18760.05,4.54
18770.04,4.68
18780.04,4.65
18790.05,4.70
18800.04,4.36
18810.05,4.40
18820.06,4.34
18830.08,4.41
18840.06,4.11
18850.06,4.48
18860.05,4.57
18870.05,4.44
18880.05,4.62
18890.06,4.73
18900.06,4.81
18910.07,4.75
18920.07,4.05
18930.07,4.39
18940.06,4.56
18950.07,4.16
18960.07,4.26
18970.07,4.40
18980.09,4.37
18990.06,4.45
19000.06,4.59
19010.07,4.49
19020.06,4.50
19030.08,4.22
19040.06,4.38
19050.07,4.49
19060.08,4.08
19070.08,4.15
19080.08,3.67
19090.09,4.57
19100.09,4.61
19110.08,4.00
19120.08,4.13
19130.08,4.11
19140.07,4.28
19150.10,4.25
19160.11,4.08
19170.06,4.30
19180.09,4.12
19190.08,4.13
19200.06,4.16
19210.10,3.83
19220.10,3.88
19230.07,4.06
19240.10,4.27
19250.10,3.81
19260.14,4.03
19270.10,3.84
19280.09,3.62
19290.10,4.00
19300.08,3.72
19310.10,3.70
19320.12,3.63
19330.12,4.05
19340.10,3.72
19350.08,3.97
19360.11,4.06
19370.11,4.01
19380.08,3.66
19390.12,4.10
19400.11,4.12
19410.09,3.85
19420.13,3.90
19430.10,3.79
19440.11,3.60
19450.07,4.23
19460.13,3.86
19470.11,3.75
19480.11,4.01
19490.12,3.75
19500.07,3.82
19510.09,4.02
19520.13,3.85
19530.13,3.99
19540.09,4.03
19550.11,3.81
19560.07,3.92
19570.09,4.03
19580.12,3.55
19590.10,4.03
19600.11,3.91
19610.13,3.72
19620.12,3.66
19630.10,3.52
19640.11,3.73
19650.13,3.97
19660.13,3.73
19670.14,3.62
19680.10,3.59
19690.10,3.69
19700.12,3.49
19710.09,3.61
19720.08,3.67
19730.11,3.41
19740.11,3.80
19750.11,3.77
19760.11,3.59
19770.09,3.62
19780.12,3.74
19790.11,3.42
19800.09,3.43
19810.10,3.82
19820.13,3.47
19830.12,3.99
19840.09,3.75
19850.10,3.58
19860.10,3.75
19870.12,4.17
19880.11,3.38
19890.12,3.85
19900.09,3.25
19910.12,3.12
19920.08,3.78
19930.10,3.80
19940.10,3.31
19950.09,3.66
19960.08,3.64
19970.11,3.30
19980.11,3.50
19990.12,3.34
